cell_id,lat,lon,nearest_dist_km,is_estimated,Ward_No,Ward_Name,distance_to_ward
802,28.65641,76.830769,9.358,1,140,KHERA,7026.8152052503465
803,28.65641,76.846154,7.88,1,140,KHERA,5569.317344180514
804,28.65641,76.861538,6.414,1,140,KHERA,4302.199225768829
805,28.65641,76.876923,4.969,1,140,KHERA,3351.432853618122
806,28.65641,76.892308,3.57,1,140,KHERA,3113.088707822481
807,28.65641,76.907692,2.303,1,139,DICHAON KALAN,2099.4311205490853
808,28.65641,76.923077,1.539,1,139,DICHAON KALAN,589.9816769251511
809,28.65641,76.938462,1.985,1,139,DICHAON KALAN,0.0
810,28.65641,76.953846,3.165,1,139,DICHAON KALAN,0.0
811,28.65641,76.969231,4.539,1,139,DICHAON KALAN,0.0
812,28.65641,76.984615,5.975,1,30,MUNDAKA,0.0
813,28.65641,77.0,6.146,1,30,MUNDAKA,0.0
814,28.65641,77.015385,5.522,1,122,HASTSAL,0.0
815,28.65641,77.030769,5.265,1,121,KUNWAR SINGH NAGAR,0.0
816,28.65641,77.046154,4.323,1,121,KUNWAR SINGH NAGAR,0.0
817,28.65641,77.061538,3.469,1,32,NILOTHI,0.0
818,28.65641,77.076923,3.143,1,44,QUAMMRUDDIN NAGAR,0.0
819,28.65641,77.092308,3.498,1,57,PASCHIM VIHAR SOUTH,0.0
820,28.65641,77.107692,3.004,1,108,KHYALA,0.0
821,28.65641,77.123077,2.109,1,101,RAJA GARDEN,0.0
822,28.65641,77.138462,1.023,0,97,KIRTI NAGAR,0.0
823,28.65641,77.153846,0.471,0,94,WEST PATEL NAGAR,0.0
824,28.65641,77.169231,1.048,1,95,EAST PATEL NAGAR,0.0
825,28.65641,77.184615,2.546,1,92,DEV NAGAR,0.0
826,28.65641,77.2,2.224,1,90,MODEL BASTI,0.0
827,28.65641,77.215385,1.157,1,85,IDGAH ROAD,0.0
828,28.65641,77.230769,0.347,0,80,CHANDNI CHOWK,0.0
829,28.65641,77.246154,1.847,1,80,CHANDNI CHOWK,0.0
830,28.65641,77.261538,3.256,1,234,GANDHI NAGAR,0.0
831,28.65641,77.276923,1.755,1,229,KRISHNA  NAGAR,0.0
832,28.65641,77.292308,0.259,0,226,VISHWASH NAGAR,0.0
833,28.65641,77.307692,1.249,1,225,ANAND VIHAR,0.0
834,28.65641,77.323077,1.207,0,225,ANAND VIHAR,329.43860165353874
835,28.65641,77.338462,1.885,1,225,ANAND VIHAR,2007.0576754849133
836,28.65641,77.353846,0.549,0,225,ANAND VIHAR,3691.084357988917
837,28.65641,77.369231,0.889,1,240,DILSHAD COLONY,5133.984228749139
838,28.65641,77.384615,0.677,0,216,GHAROLI,6435.589108556156
839,28.65641,77.4,2.153,1,216,GHAROLI,7822.748350528896
840,28.669231,76.8,12.235,1,140,KHERA,10812.021571542437
841,28.669231,76.815385,10.734,1,140,KHERA,9322.86456008643
842,28.669231,76.830769,9.233,1,140,KHERA,7916.810272106527
843,28.669231,76.846154,7.732,1,140,KHERA,6655.865263475631
844,28.669231,76.861538,6.231,1,140,KHERA,5591.349701256082
845,28.669231,76.876923,4.731,1,140,KHERA,4894.800258452998
846,28.669231,76.892308,3.23,1,139,DICHAON KALAN,4363.909589253472
847,28.669231,76.907692,1.73,1,139,DICHAON KALAN,2877.068855555289
848,28.669231,76.923077,0.246,0,139,DICHAON KALAN,1241.0204915229378
849,28.669231,76.938462,1.278,1,139,DICHAON KALAN,165.43170474104036
850,28.669231,76.953846,2.777,1,30,MUNDAKA,26.16926523623866
851,28.669231,76.969231,4.277,1,30,MUNDAKA,0.0
852,28.669231,76.984615,5.778,1,30,MUNDAKA,0.0
853,28.669231,77.0,7.279,1,30,MUNDAKA,0.0
854,28.669231,77.015385,6.212,1,30,MUNDAKA,0.0
855,28.669231,77.030769,4.787,1,30,MUNDAKA,0.0
856,28.669231,77.046154,3.429,1,32,NILOTHI,0.0
857,28.669231,77.061538,2.259,1,43,NANGLOI EAST,0.0
858,28.669231,77.076923,1.718,1,44,QUAMMRUDDIN NAGAR,0.0
859,28.669231,77.092308,2.304,1,41,GURU HARKISHAN NAGAR,0.0
860,28.669231,77.107692,2.338,1,57,PASCHIM VIHAR SOUTH,0.0
861,28.669231,77.123077,0.942,1,103,PUNJABI BAGH,0.0
862,28.669231,77.138462,0.902,0,99,MOTI NAGAR,0.0
863,28.669231,77.153846,1.395,1,99,MOTI NAGAR,0.0
864,28.669231,77.169231,1.68,1,74,INDER LOK COLONY,0.0
865,28.669231,77.184615,2.865,1,74,INDER LOK COLONY,0.0
866,28.669231,77.2,2.764,1,75,KISHAN GANJ,0.0
867,28.669231,77.215385,1.491,1,78,MAJNU KA TILA,0.0
868,28.669231,77.230769,1.143,1,77,KASHMERE GATE,0.0
869,28.669231,77.246154,2.213,1,,,0.0
870,28.669231,77.261538,3.575,1,233,DHARAMPURA,0.0
871,28.669231,77.276923,2.294,1,236,RAGHUBAR PURA,0.0
872,28.669231,77.292308,1.5,1,238,JHILMIL,0.0
873,28.669231,77.307692,0.815,0,238,JHILMIL,0.0
874,28.669231,77.323077,0.837,1,239,VIVEK VIHAR,0.0
875,28.669231,77.338462,2.084,1,240,DILSHAD COLONY,1480.3695011227198
876,28.669231,77.353846,1.044,1,240,DILSHAD COLONY,2791.7641100912915
877,28.669231,77.369231,1.481,1,240,DILSHAD COLONY,4315.271924379621
878,28.669231,77.384615,1.364,1,240,DILSHAD COLONY,5942.580546183546
879,28.669231,77.4,2.457,1,240,DILSHAD COLONY,7607.50894069519
880,28.682051,76.8,12.306,1,140,KHERA,11644.696505463116
881,28.682051,76.815385,10.815,1,140,KHERA,10270.896281502615
882,28.682051,76.830769,9.327,1,140,KHERA,9013.955386188693
883,28.682051,76.846154,7.844,1,140,KHERA,7902.645890344887
884,28.682051,76.861538,6.37,1,140,KHERA,7020.142042939084
885,28.682051,76.876923,4.912,1,140,KHERA,6479.064160158934
886,28.682051,76.892308,3.491,1,139,DICHAON KALAN,5032.684422875884
887,28.682051,76.907692,2.18,1,139,DICHAON KALAN,3552.834961522452
888,28.682051,76.923077,1.348,1,139,DICHAON KALAN,2281.432053268099
889,28.682051,76.938462,1.841,1,139,DICHAON KALAN,1768.415241112067
890,28.682051,76.953846,3.077,1,30,MUNDAKA,345.16216411534657
891,28.682051,76.969231,4.478,1,30,MUNDAKA,0.0
892,28.682051,76.984615,5.928,1,30,MUNDAKA,0.0
893,28.682051,77.0,7.398,1,30,MUNDAKA,0.0
894,28.682051,77.015385,5.976,1,30,MUNDAKA,0.0
895,28.682051,77.030769,4.478,1,30,MUNDAKA,0.0
896,28.682051,77.046154,2.982,1,31,NANGLOI JAT WEST,0.0
897,28.682051,77.061538,1.496,1,32,NILOTHI,0.0
898,28.682051,77.076923,0.294,0,42,PERAGHARHI,0.0
899,28.682051,77.092308,1.562,1,42,PERAGHARHI,0.0
900,28.682051,77.107692,2.444,1,58,PASCHIM VIHAR NORTH,0.0
901,28.682051,77.123077,1.18,1,59,RANI BAGH,0.0
902,28.682051,77.138462,1.149,1,62,RAMPURA,0.0
903,28.682051,77.153846,2.275,1,62,RAMPURA,0.0
904,28.682051,77.169231,1.915,1,65,NIMRI COLONY,0.0
905,28.682051,77.184615,1.51,1,66,SAWAN PARK,0.0
906,28.682051,77.2,2.323,1,69,KAMLA NAGAR,0.0
907,28.682051,77.215385,1.119,1,10,TIMAR PUR,0.0
908,28.682051,77.230769,0.581,0,,,0.0
909,28.682051,77.246154,1.982,1,,,0.0
910,28.682051,77.261538,3.376,1,251,NEW USMANPUR,0.0
911,28.682051,77.276923,2.499,1,259,JANTA COLONY,0.0
912,28.682051,77.292308,1.001,0,260,BABAR PUR,0.0
913,28.682051,77.307692,0.263,0,241,DILSHAD GARDEN,0.0
914,28.682051,77.323077,1.322,1,240,DILSHAD COLONY,0.0
915,28.682051,77.338462,2.508,1,240,DILSHAD COLONY,594.4140060980412
916,28.682051,77.353846,2.438,1,240,DILSHAD COLONY,2305.3152838502906
917,28.682051,77.369231,2.683,1,240,DILSHAD COLONY,4017.723670550144
918,28.682051,77.384615,2.707,1,240,DILSHAD COLONY,5730.165378018251
919,28.682051,77.4,3.391,1,240,DILSHAD COLONY,7442.763196173661
920,28.694872,76.8,12.539,1,140,KHERA,12628.205181322935
921,28.694872,76.815385,11.08,1,140,KHERA,11373.82608547497
922,28.694872,76.830769,9.634,1,140,KHERA,10237.403561269024
923,28.694872,76.846154,8.207,1,140,KHERA,9261.10176840738
924,28.694872,76.861538,6.812,1,140,KHERA,8520.480514598592
925,28.694872,76.876923,5.473,1,139,DICHAON KALAN,7312.478084940057
926,28.694872,76.892308,4.244,1,139,DICHAON KALAN,5887.228214000969
927,28.694872,76.907692,3.251,1,139,DICHAON KALAN,4621.245671792117
928,28.694872,76.923077,2.764,1,30,MUNDAKA,3594.69353528828
929,28.694872,76.938462,3.035,1,30,MUNDAKA,2393.8745440954312
930,28.694872,76.953846,3.91,1,30,MUNDAKA,1059.286205671534
931,28.694872,76.969231,5.086,1,30,MUNDAKA,0.0
932,28.694872,76.984615,6.4,1,30,MUNDAKA,0.0
933,28.694872,77.0,7.555,1,30,MUNDAKA,0.0
934,28.694872,77.015385,6.075,1,30,MUNDAKA,0.0
935,28.694872,77.030769,4.61,1,30,MUNDAKA,0.0
936,28.694872,77.046154,3.176,1,36,PRATAP VIHAR,0.0
937,28.694872,77.061538,1.854,1,35,KIRARI SULEMAN NAGAR,0.0
938,28.694872,77.076923,1.134,1,37,SULTANPURI  EAST,0.0
939,28.694872,77.092308,1.908,1,46,MANGOLPURI  EAST,0.0
940,28.694872,77.107692,3.24,1,60,SARASWATI VIHAR,0.0
941,28.694872,77.123077,2.442,1,60,SARASWATI VIHAR,0.0
942,28.694872,77.138462,2.427,1,63,KOHAT ENCLAVE,0.0
943,28.694872,77.153846,1.257,1,53,PITAMPURA SOUTH,0.0
944,28.694872,77.169231,0.66,0,68,ASHOK VIHAR,0.0
945,28.694872,77.184615,0.293,0,71,SANGAM PARK,0.0
946,28.694872,77.2,1.789,1,72,MODEL TOWN,0.0
947,28.694872,77.215385,2.085,1,10,TIMAR PUR,0.0
948,28.694872,77.230769,1.853,1,,,0.0
949,28.694872,77.246154,1.769,1,,,0.0
950,28.694872,77.261538,2.099,1,253,BHAJANPURA,0.0
951,28.694872,77.276923,2.925,1,258,KARDAM PURI,0.0
952,28.694872,77.292308,1.82,1,246,ASHOK NAGAR,0.0
953,28.694872,77.307692,1.444,1,244,SUNDER NAGARI,0.0
954,28.694872,77.323077,2.264,1,244,SUNDER NAGARI,0.0
955,28.694872,77.338462,3.376,1,242,NEW SEEMA PURI,1110.4744082810244
956,28.694872,77.353846,3.855,1,242,NEW SEEMA PURI,2705.7632089077856
957,28.694872,77.369231,4.014,1,242,NEW SEEMA PURI,4323.943031165239
958,28.694872,77.384615,4.106,1,240,DILSHAD COLONY,5970.612147379304
959,28.694872,77.4,4.586,1,240,DILSHAD COLONY,7629.425807314167
960,28.707692,76.8,12.927,1,140,KHERA,13734.609583466205
961,28.707692,76.815385,11.517,1,140,KHERA,12582.4037734987
962,28.707692,76.830769,10.133,1,140,KHERA,11550.58118602743
963,28.707692,76.846154,8.788,1,140,KHERA,10694.835203196237
964,28.707692,76.861538,7.502,1,139,DICHAON KALAN,9632.101869780969
965,28.707692,76.876923,6.311,1,30,MUNDAKA,7955.611167724224
966,28.707692,76.892308,5.281,1,30,MUNDAKA,6249.961489882172
967,28.707692,76.907692,4.523,1,30,MUNDAKA,4549.685011152735
968,28.707692,76.923077,4.186,1,30,MUNDAKA,2863.949558493384
969,28.707692,76.938462,4.37,1,30,MUNDAKA,1253.4444534223796
970,28.707692,76.953846,5.017,1,30,MUNDAKA,77.37925468195694
971,28.707692,76.969231,5.979,1,30,MUNDAKA,0.0
972,28.707692,76.984615,7.13,1,30,MUNDAKA,0.0
973,28.707692,77.0,7.895,1,30,MUNDAKA,0.0
974,28.707692,77.015385,6.494,1,30,MUNDAKA,0.0
975,28.707692,77.030769,5.149,1,34,NITHARI,0.0
976,28.707692,77.046154,3.918,1,34,NITHARI,0.0
977,28.707692,77.061538,2.949,1,25,POOTH KALAN,0.0
978,28.707692,77.076923,2.559,1,25,POOTH KALAN,0.0
979,28.707692,77.092308,2.984,1,24,VIJAY VIHAR,0.0
980,28.707692,77.107692,3.008,1,45,ROHINI SOUTH,0.0
981,28.707692,77.123077,2.779,1,51,ROHINI EAST,0.0
982,28.707692,77.138462,2.775,1,54,PITAMPUR NORTH,0.0
983,28.707692,77.153846,1.433,1,56,SHALIMAR BAGH SOUTH,0.0
984,28.707692,77.169231,0.952,1,56,SHALIMAR BAGH SOUTH,0.0
985,28.707692,77.184615,1.399,1,72,MODEL TOWN,0.0
986,28.707692,77.2,2.0,1,13,DHIR PUR,0.0
987,28.707692,77.215385,2.432,1,11,MUKHERJEE NAGAR,0.0
988,28.707692,77.230769,1.852,1,,,0.0
989,28.707692,77.246154,0.451,0,272,SONIA VIHAR,0.0
990,28.707692,77.261538,1.216,1,269,KHAJOORI KHAS,0.0
991,28.707692,77.276923,2.694,1,261,JIWANPUR,0.0
992,28.707692,77.292308,3.103,1,262,GOKALPUR,186.1729297014976
993,28.707692,77.307692,2.858,1,263,SABOLI,0.0
994,28.707692,77.323077,3.348,1,264,HARSH VIHAR,0.0
995,28.707692,77.338462,4.33,1,264,HARSH VIHAR,1077.334274199197
996,28.707692,77.353846,5.276,1,264,HARSH VIHAR,2650.664099556091
997,28.707692,77.369231,5.394,1,264,HARSH VIHAR,4331.041948920209
998,28.707692,77.384615,5.518,1,264,HARSH VIHAR,6029.497210618033
999,28.707692,77.4,5.885,1,264,HARSH VIHAR,7734.277251780907
1000,28.720513,76.8,13.455,1,140,KHERA,14933.145028275543
1001,28.720513,76.815385,12.107,1,140,KHERA,13864.70666563318
1002,28.720513,76.830769,10.799,1,140,KHERA,12935.5762121256
1003,28.720513,76.846154,9.548,1,30,MUNDAKA,11398.382429162932
1004,28.720513,76.861538,8.38,1,30,MUNDAKA,9693.463499148496
1005,28.720513,76.876923,7.334,1,30,MUNDAKA,7991.69328934504
1006,28.720513,76.892308,6.469,1,30,MUNDAKA,6295.826490934635
1007,28.720513,76.907692,5.866,1,30,MUNDAKA,4612.488079079663
1008,28.720513,76.923077,5.61,1,30,MUNDAKA,2962.704786599332
1009,28.720513,76.938462,5.749,1,30,MUNDAKA,1412.2801299499658
1010,28.720513,76.953846,6.255,1,30,MUNDAKA,0.0
1011,28.720513,76.969231,7.05,1,30,MUNDAKA,0.0
1012,28.720513,76.984615,8.049,1,29,KARALA,0.0
1013,28.720513,77.0,7.946,1,29,KARALA,0.0
1014,28.720513,77.015385,7.103,1,30,MUNDAKA,0.0
1015,28.720513,77.030769,5.986,1,34,NITHARI,0.0
1016,28.720513,77.046154,4.968,1,29,KARALA,0.0
1017,28.720513,77.061538,4.246,1,25,POOTH KALAN,0.0
1018,28.720513,77.076923,3.985,1,25,POOTH KALAN,0.0
1019,28.720513,77.092308,3.006,1,23,BUDH VIHAR,0.0
1020,28.720513,77.107692,1.791,1,21,ROHINI,0.0
1021,28.720513,77.123077,1.371,1,50,ROHINI CENTRAL,0.0
1022,28.720513,77.138462,2.248,1,49,ROHINI NORTH,0.0
1023,28.720513,77.153846,2.134,1,55,SHALIMAR BAGH NORTH,0.0
1024,28.720513,77.169231,1.375,1,15,SARAI PIPAL THALA,0.0
1025,28.720513,77.184615,1.711,1,13,DHIR PUR,0.0
1026,28.720513,77.2,0.582,0,13,DHIR PUR,0.0
1027,28.720513,77.215385,1.5,1,13,DHIR PUR,0.0
1028,28.720513,77.230769,2.138,1,8,JHARODA,0.0
1029,28.720513,77.246154,1.159,1,272,SONIA VIHAR,0.0
1030,28.720513,77.261538,1.618,1,271,KARAWAL NAGAR WEST,0.0
1031,28.720513,77.276923,2.097,1,266,KARAWAL NAGAR EAST,0.0
1032,28.720513,77.292308,2.757,1,261,JIWANPUR,216.12684956914785
1033,28.720513,77.307692,3.912,1,263,SABOLI,834.9921603854574
1034,28.720513,77.323077,4.621,1,264,HARSH VIHAR,865.5736601160812
1035,28.720513,77.338462,5.375,1,264,HARSH VIHAR,1296.4304431574146
1036,28.720513,77.353846,6.399,1,264,HARSH VIHAR,2747.0170957343025
1037,28.720513,77.369231,6.793,1,264,HARSH VIHAR,4390.672741037252
1038,28.720513,77.384615,6.936,1,264,HARSH VIHAR,6072.47226164366
1039,28.720513,77.4,7.231,1,264,HARSH VIHAR,7767.826424618192
1040,28.733333,76.8,14.108,1,140,KHERA,16192.911988681186
1041,28.733333,76.815385,12.829,1,29,KARALA,14599.224189137982
1042,28.733333,76.830769,11.603,1,29,KARALA,12917.713649851528
1043,28.733333,76.846154,10.449,1,29,KARALA,11245.463493456597
1044,28.733333,76.861538,9.393,1,29,KARALA,9587.594558422365
1045,28.733333,76.876923,8.473,1,29,KARALA,7952.823175430965
1046,28.733333,76.892308,7.737,1,29,KARALA,6359.17966832244
1047,28.733333,76.907692,7.24,1,29,KARALA,4847.493038247128
1048,28.733333,76.923077,7.035,1,29,KARALA,3524.5229677339858
1049,28.733333,76.938462,7.146,1,29,KARALA,2048.6925258132374
1050,28.733333,76.953846,7.559,1,29,KARALA,559.3982287054498
1051,28.733333,76.969231,8.229,1,29,KARALA,0.0
1052,28.733333,76.984615,8.043,1,29,KARALA,0.0
1053,28.733333,77.0,6.893,1,29,KARALA,0.0
1054,28.733333,77.015385,5.901,1,29,KARALA,0.0
1055,28.733333,77.030769,5.161,1,29,KARALA,0.0
1056,28.733333,77.046154,4.791,1,29,KARALA,0.0
1057,28.733333,77.061538,4.875,1,27,BEGUMPUR,0.0
1058,28.733333,77.076923,3.829,1,26,SAHIBABAD DAULAT PUR,0.0
1059,28.733333,77.092308,2.621,1,25,POOTH KALAN,0.0
1060,28.733333,77.107692,1.196,1,21,ROHINI,0.0
1061,28.733333,77.123077,0.321,0,21,ROHINI,0.0
1062,28.733333,77.138462,1.81,1,17,SAMAYPUR BADLI,0.0
1063,28.733333,77.153846,1.638,1,15,SARAI PIPAL THALA,0.0
1064,28.733333,77.169231,0.148,0,5,BHALASWA JAHAGIR PUR,0.0
1065,28.733333,77.184615,1.364,1,6,MUKUND PUR,0.0
1066,28.733333,77.2,0.862,1,8,JHARODA,0.0
1067,28.733333,77.215385,1.629,1,8,JHARODA,0.0
1068,28.733333,77.230769,3.011,1,8,JHARODA,0.0
1069,28.733333,77.246154,2.559,1,,,0.0
1070,28.733333,77.261538,1.348,1,271,KARAWAL NAGAR WEST,0.0
1071,28.733333,77.276923,0.721,0,265,SHIV VIHAR,0.0
1072,28.733333,77.292308,1.929,1,265,SHIV VIHAR,1055.3372449944052
1073,28.733333,77.307692,3.38,1,261,JIWANPUR,2308.304094258588
1074,28.733333,77.323077,4.861,1,263,SABOLI,2479.0727532285423
1075,28.733333,77.338462,6.351,1,264,HARSH VIHAR,2738.192289395003
1076,28.733333,77.353846,7.426,1,264,HARSH VIHAR,3655.553042155652
1077,28.733333,77.369231,8.201,1,264,HARSH VIHAR,5009.488221230238
1078,28.733333,77.384615,8.357,1,264,HARSH VIHAR,6533.902699626662
1079,28.733333,77.4,8.603,1,264,HARSH VIHAR,8133.639559431777
1080,28.746154,76.8,14.869,1,29,KARALA,16107.6045341057
1081,28.746154,76.815385,13.662,1,29,KARALA,14398.46322599146
1082,28.746154,76.830769,12.518,1,29,KARALA,12690.37912298436
1083,28.746154,76.846154,11.456,1,29,KARALA,10983.571619841234
1084,28.746154,76.861538,10.503,1,29,KARALA,9279.028276829791
1085,28.746154,76.876923,9.689,1,29,KARALA,7577.980786805192
1086,28.746154,76.892308,9.052,1,29,KARALA,5883.669127298226
1087,28.746154,76.907692,8.631,1,29,KARALA,4204.353113306631
1088,28.746154,76.923077,8.46,1,29,KARALA,2569.17467206906
1089,28.746154,76.938462,8.552,1,29,KARALA,1179.2439497581502
1090,28.746154,76.953846,8.9,1,29,KARALA,120.22655779714536
1091,28.746154,76.969231,8.649,1,29,KARALA,0.0
1092,28.746154,76.984615,7.289,1,29,KARALA,0.0
1093,28.746154,77.0,5.996,1,29,KARALA,0.0
1094,28.746154,77.015385,4.823,1,29,KARALA,0.0
1095,28.746154,77.030769,3.883,1,29,KARALA,0.0
1096,28.746154,77.046154,3.375,1,27,BEGUMPUR,0.0
1097,28.746154,77.061538,3.493,1,27,BEGUMPUR,0.0
1098,28.746154,77.076923,3.376,1,26,SAHIBABAD DAULAT PUR,0.0
1099,28.746154,77.092308,1.898,1,26,SAHIBABAD DAULAT PUR,0.0
1100,28.746154,77.107692,0.556,0,26,SAHIBABAD DAULAT PUR,0.0
1101,28.746154,77.123077,0.384,0,26,SAHIBABAD DAULAT PUR,0.0
1102,28.746154,77.138462,1.816,1,17,SAMAYPUR BADLI,0.0
1103,28.746154,77.153846,2.208,1,19,BHALSWA,0.0
1104,28.746154,77.169231,1.489,1,5,BHALASWA JAHAGIR PUR,0.0
1105,28.746154,77.184615,2.014,1,6,MUKUND PUR,0.0
1106,28.746154,77.2,2.283,1,6,MUKUND PUR,0.0
1107,28.746154,77.215385,2.669,1,8,JHARODA,0.0
1108,28.746154,77.230769,3.679,1,8,JHARODA,0.0
1109,28.746154,77.246154,2.793,1,272,SONIA VIHAR,0.0
1110,28.746154,77.261538,1.416,1,272,SONIA VIHAR,405.3191702770334
1111,28.746154,77.276923,0.841,1,271,KARAWAL NAGAR WEST,1274.1235667134358
1112,28.746154,77.292308,1.808,1,265,SHIV VIHAR,2119.705445135304
1113,28.746154,77.307692,3.078,1,265,SHIV VIHAR,3417.3771430155366
1114,28.746154,77.323077,4.491,1,263,SABOLI,4039.605770595922
1115,28.746154,77.338462,5.947,1,264,HARSH VIHAR,4314.441051974432
1116,28.746154,77.353846,7.421,1,264,HARSH VIHAR,4947.703772587182
1117,28.746154,77.369231,8.903,1,264,HARSH VIHAR,6017.613880592912
1118,28.746154,77.384615,9.779,1,264,HARSH VIHAR,7335.433802131171
1119,28.746154,77.4,9.99,1,264,HARSH VIHAR,8790.494699390561
1120,28.758974,76.8,15.723,1,29,KARALA,16091.380270548194
1121,28.758974,76.815385,14.587,1,29,KARALA,14380.31079130328
1122,28.758974,76.830769,13.521,1,29,KARALA,12669.779693006602
1123,28.758974,76.846154,12.545,1,29,KARALA,10959.764628514016
1124,28.758974,76.861538,11.681,1,29,KARALA,9250.83568908518
1125,28.758974,76.876923,10.955,1,29,KARALA,7543.433435076751
1126,28.758974,76.892308,10.396,1,29,KARALA,5839.105889069617
1127,28.758974,76.907692,10.032,1,29,KARALA,4141.760529728434
1128,28.758974,76.923077,9.885,1,29,KARALA,2465.411462585173
1129,28.758974,76.938462,9.964,1,29,KARALA,830.7358369289515
1130,28.758974,76.953846,9.669,1,29,KARALA,0.0
1131,28.758974,76.969231,8.204,1,29,KARALA,0.0
1132,28.758974,76.984615,6.755,1,29,KARALA,0.0
1133,28.758974,77.0,5.334,1,27,BEGUMPUR,0.0
1134,28.758974,77.015385,3.971,1,27,BEGUMPUR,0.0
1135,28.758974,77.030769,2.754,1,27,BEGUMPUR,0.0
1136,28.758974,77.046154,1.975,1,27,BEGUMPUR,0.0
1137,28.758974,77.061538,2.17,1,27,BEGUMPUR,0.0
1138,28.758974,77.076923,3.165,1,26,SAHIBABAD DAULAT PUR,0.0
1139,28.758974,77.092308,2.097,1,3,ALIPUR,0.0
1140,28.758974,77.107692,1.052,1,26,SAHIBABAD DAULAT PUR,0.0
1141,28.758974,77.123077,1.52,1,3,ALIPUR,0.0
1142,28.758974,77.138462,2.452,1,18,LIBAS PUR,0.0
1143,28.758974,77.153846,3.337,1,18,LIBAS PUR,0.0
1144,28.758974,77.169231,2.911,1,18,LIBAS PUR,0.0
1145,28.758974,77.184615,3.212,1,6,MUKUND PUR,0.0
1146,28.758974,77.2,3.707,1,7,BURARI,0.0
1147,28.758974,77.215385,3.957,1,7,BURARI,0.0
1148,28.758974,77.230769,4.685,1,8,JHARODA,0.0
1149,28.758974,77.246154,3.187,1,272,SONIA VIHAR,294.892642673768
1150,28.758974,77.261538,1.692,1,272,SONIA VIHAR,612.52799963502
1151,28.758974,77.276923,0.261,0,272,SONIA VIHAR,2182.8114408628308
1152,28.758974,77.292308,1.331,1,265,SHIV VIHAR,3450.7624819309863
1153,28.758974,77.307692,2.823,1,265,SHIV VIHAR,4471.490127938892
1154,28.758974,77.323077,4.321,1,263,SABOLI,5638.345703522856
1155,28.758974,77.338462,5.82,1,264,HARSH VIHAR,5916.222695092609
1156,28.758974,77.353846,7.319,1,264,HARSH VIHAR,6395.0319672406185
1157,28.758974,77.369231,8.818,1,264,HARSH VIHAR,7254.539134683917
1158,28.758974,77.384615,10.317,1,264,HARSH VIHAR,8380.050734106839
1159,28.758974,77.4,11.387,1,264,HARSH VIHAR,9679.331500716851
1160,28.771795,76.8,16.655,1,28,BAWANA,16170.4035808703
1161,28.771795,76.815385,15.587,1,28,BAWANA,14499.662071444252
1162,28.771795,76.830769,14.595,1,28,BAWANA,12840.0759205031
1163,28.771795,76.846154,13.696,1,29,KARALA,11175.647872372734
1164,28.771795,76.861538,12.909,1,29,KARALA,9505.610217197753
1165,28.771795,76.876923,12.256,1,29,KARALA,7853.494590499925
1166,28.771795,76.892308,11.759,1,29,KARALA,6214.793812020929
1167,28.771795,76.907692,11.439,1,29,KARALA,4623.248609613516
1168,28.771795,76.923077,11.31,1,27,BEGUMPUR,2986.062374610944
1169,28.771795,76.938462,10.987,1,27,BEGUMPUR,1362.1994818691203
1170,28.771795,76.953846,9.489,1,27,BEGUMPUR,0.0
1171,28.771795,76.969231,7.992,1,27,BEGUMPUR,0.0
1172,28.771795,76.984615,6.496,1,27,BEGUMPUR,0.0
1173,28.771795,77.0,5.002,1,27,BEGUMPUR,0.0
1174,28.771795,77.015385,3.513,1,27,BEGUMPUR,0.0
1175,28.771795,77.030769,2.039,1,27,BEGUMPUR,0.0
1176,28.771795,77.046154,0.685,0,27,BEGUMPUR,0.0
1177,28.771795,77.061538,1.131,1,27,BEGUMPUR,0.0
1178,28.771795,77.076923,2.567,1,3,ALIPUR,0.0
1179,28.771795,77.092308,3.043,1,3,ALIPUR,0.0
1180,28.771795,77.107692,2.443,1,3,ALIPUR,0.0
1181,28.771795,77.123077,2.678,1,3,ALIPUR,0.0
1182,28.771795,77.138462,3.576,1,5,BHALASWA JAHAGIR PUR,0.0
1183,28.771795,77.153846,4.521,1,5,BHALASWA JAHAGIR PUR,0.0
1184,28.771795,77.169231,4.336,1,5,BHALASWA JAHAGIR PUR,0.0
1185,28.771795,77.184615,4.543,1,7,BURARI,0.0
1186,28.771795,77.2,5.132,1,7,BURARI,0.0
1187,28.771795,77.215385,5.315,1,7,BURARI,0.0
1188,28.771795,77.230769,4.951,1,8,JHARODA,420.0266087537199
1189,28.771795,77.246154,3.567,1,,,1752.542294984418
1190,28.771795,77.261538,2.33,1,272,SONIA VIHAR,2040.574324940687
1191,28.771795,77.276923,1.623,1,272,SONIA VIHAR,2969.8946347238275
1192,28.771795,77.292308,2.082,1,272,SONIA VIHAR,4398.061761554486
1193,28.771795,77.307692,3.246,1,271,KARAWAL NAGAR WEST,5752.249181996998
1194,28.771795,77.323077,4.608,1,265,SHIV VIHAR,6831.158383178327
1195,28.771795,77.338462,6.036,1,264,HARSH VIHAR,7515.008012494009
1196,28.771795,77.353846,7.491,1,264,HARSH VIHAR,7913.126206315382
1197,28.771795,77.369231,8.962,1,264,HARSH VIHAR,8622.613904826443
1198,28.771795,77.384615,10.44,1,264,HARSH VIHAR,9588.867649584616
1199,28.771795,77.4,11.924,1,264,HARSH VIHAR,10742.932132142294
1200,28.784615,76.8,17.654,1,28,BAWANA,15911.334108797888
